1,0,0.0
1,1,-0.40780772469988313
1,2,-0.40780772469988313
1,3,-0.40780772469988313
2,0,0.0
2,1,-1.2756344994149849
2,2,-1.3133588295921454
2,3,-1.3133588295921454
3,0,0.0
3,1,0.7729580616380516
3,2,0.7418060638107953
3,3,0.7418060638107953
4,0,0.0
4,1,0.3139992798102749
4,2,0.2824384045856223
4,3,0.2603925492064335
