1,0,0.0
1,1,-0.5073859261635543
1,2,-0.5073859261635543
1,3,-0.5073859261635543
2,0,0.0
2,1,-1.2740558034566662
2,2,-1.3117237533481254
2,3,-1.3117237533481254
3,0,0.0
3,1,-1.0827997700541285
3,2,-1.1521178830764798
3,3,-1.1541748162930703
4,0,0.0
4,1,-1.0652219869755581
4,2,-1.133215577754522
4,3,-1.135718204159761
